State,City,Violent_Crime
OHIO,Wooster,87.0
OHIO,Woodlawn,7.0
OHIO,Wintersville,1.0
OHIO,Windham,1.0
OHIO,Wilmington,17.0
OHIO,Willoughby,30.0
OHIO,Williamsburg,7.0
OHIO,Willard,8.0
OHIO,Wickliffe,9.0
OHIO,Whitehouse,4.0
OHIO,Whitehall,119.0
OHIO,West Jefferson,3.0
OHIO,University Heights,21.0
OHIO,"Union Township, Clermont County",35.0
OHIO,Uniontown,6.0
OHIO,South Russell,0.0
OHIO,South Euclid,31.0
OHIO,South Bloomfield,0.0
OHIO,Somerset,1.0
OHIO,Solon,10.0
OHIO,Sidney,54.0
OHIO,Shelby,13.0
OHIO,Sheffield Lake,6.0
OHIO,Shawnee Township,12.0
OHIO,Seven Hills,3.0
OHIO,Sebring,4.0
OHIO,Sandusky,71.0
OHIO,Salineville,1.0
OHIO,Salem,22.0
OHIO,Sagamore Hills,0.0
OHIO,Sabina,1.0
OHIO,Russell Township,0.0
OHIO,Springboro,4.0
OHIO,Springfield,336.0
OHIO,"Springfield Township, Mahoning County",4.0
OHIO,"Springfield Township, Summit County",46.0
OHIO,Uhrichsville,3.0
OHIO,Twinsburg,12.0
OHIO,Troy,33.0
OHIO,Trotwood,165.0
OHIO,Toronto,6.0
OHIO,Toledo,2333.0
OHIO,Tipp City,5.0
OHIO,Tiffin,2.0
OHIO,Rocky River,3.0
OHIO,Tallmadge,20.0
OHIO,Swanton,1.0
OHIO,Sugarcreek Township,10.0
OHIO,Struthers,11.0
OHIO,Strongsville,12.0
OHIO,Streetsboro,10.0
OHIO,Stow,26.0
OHIO,St. Marys,6.0
OHIO,Steubenville,55.0
OHIO,Sylvania Township,49.0
OHIO,Marietta,25.0
OHIO,Marion,101.0
OHIO,Barnesville,0.0
OHIO,Clearcreek Township,4.0
OHIO,"Clay Township, Montgomery County",1.0
OHIO,Clayton,5.0
OHIO,Circleville,43.0
OHIO,Cincinnati,2535.0
OHIO,Chillicothe,104.0
OHIO,Chardon,3.0
OHIO,Chagrin Falls,3.0
OHIO,Centerville,8.0
OHIO,Carlisle,4.0
OHIO,Canton,845.0
OHIO,Canfield,3.0
OHIO,Canal Fulton,4.0
OHIO,Campbell,8.0
OHIO,Cambridge,
OHIO,Butler Township,16.0
OHIO,Bucyrus,30.0
OHIO,Cleveland,5576.0
OHIO,Brunswick Hills Township,4.0
OHIO,Cleveland Heights,93.0
OHIO,Coitsville Township,3.0
OHIO,Dover,11.0
OHIO,Dennison,2.0
OHIO,Delphos,
OHIO,Delaware,64.0
OHIO,Defiance,25.0
OHIO,Deer Park,2.0
OHIO,Dayton,1291.0
OHIO,Danville,0.0
OHIO,Cuyahoga Falls,57.0
OHIO,Crestline,4.0
OHIO,Covington,0.0
OHIO,Cortland,1.0
OHIO,Conneaut,19.0
OHIO,Commercial Point,0.0
OHIO,Columbus,4416.0
OHIO,Columbiana,5.0
OHIO,Coldwater,8.0
OHIO,Clyde,4.0
OHIO,Dublin,29.0
OHIO,Brunswick,22.0
OHIO,Broadview Heights,2.0
OHIO,"Bath Township, Summit County",2.0
OHIO,Batavia,3.0
OHIO,Barberton,94.0
OHIO,Austintown,42.0
OHIO,Aurora,10.0
OHIO,Athens,31.0
OHIO,Ashville,2.0
OHIO,Ashland,20.0
OHIO,Archbold,3.0
OHIO,Amherst,11.0
OHIO,American Township,2.0
OHIO,Amelia,2.0
OHIO,Amberley Village,0.0
OHIO,Alliance,43.0
OHIO,Akron,1704.0
OHIO,Ada,1.0
OHIO,Mariemont,3.0
OHIO,Bazetta Township,3.0
OHIO,Brooklyn,
OHIO,Beachwood,11.0
OHIO,Beaver Township,2.0
OHIO,Brimfield Township,5.0
OHIO,Bridgeport,3.0
OHIO,Brecksville,10.0
OHIO,Bowling Green,24.0
OHIO,Bluffton,4.0
OHIO,Blue Ash,14.0
OHIO,Blanchester,3.0
OHIO,Bexley,13.0
OHIO,Bethel,10.0
OHIO,Berea,10.0
OHIO,Belpre,5.0
OHIO,Bellville,0.0
OHIO,Bellefontaine,12.0
OHIO,Bellbrook,6.0
OHIO,Bellaire,8.0
OHIO,Bedford Heights,20.0
OHIO,Bedford,27.0
OHIO,Beavercreek,40.0
OHIO,East Cleveland,112.0
OHIO,Carey,1.0
OHIO,Englewood,14.0
OHIO,Kirtland Hills,0.0
OHIO,Kirtland,0.0
OHIO,Kettering,54.0
OHIO,Kenton,29.0
OHIO,Kent,36.0
OHIO,Johnstown,4.0
OHIO,Jamestown,2.0
OHIO,"Jackson Township, Stark County",84.0
OHIO,"Jackson Township, Montgomery County",4.0
OHIO,"Jackson Township, Mahoning County",5.0
OHIO,Jackson,3.0
OHIO,Ironton,25.0
OHIO,Indian Hill,1.0
OHIO,Independence,12.0
OHIO,Huron,1.0
OHIO,Hudson,1.0
OHIO,Huber Heights,57.0
OHIO,Lakemore,2.0
OHIO,Lakewood,58.0
OHIO,Lancaster,116.0
OHIO,Lawrence Township,6.0
OHIO,Mansfield,237.0
OHIO,"Madison Township, Lake County",11.0
OHIO,"Madison Township, Franklin County",19.0
OHIO,Macedonia,3.0
OHIO,Lyndhurst,14.0
OHIO,Loveland,5.0
OHIO,Louisville,9.0
OHIO,Loudonville,5.0
OHIO,Howland Township,10.0
OHIO,Eastlake,7.0
OHIO,Logan,28.0
OHIO,Lockland,11.0
OHIO,Lithopolis,0.0
OHIO,Lisbon,4.0
OHIO,Lima,240.0
OHIO,Liberty Township,25.0
OHIO,Lexington,1.0
OHIO,Lebanon,41.0
OHIO,London,20.0
OHIO,Holland,8.0
OHIO,Lordstown,1.0
OHIO,Hillsboro,15.0
OHIO,Geneva-on-the-Lake,8.0
OHIO,Gates Mills,1.0
OHIO,Garrettsville,2.0
OHIO,Gallipolis,18.0
OHIO,Galion,17.0
OHIO,Gahanna,31.0
OHIO,Fremont,
OHIO,Fredericktown,1.0
OHIO,Findlay,90.0
OHIO,Fayette,0.0
OHIO,Fairview Park,16.0
OHIO,Fairfield Township,19.0
OHIO,Fairfax,0.0
OHIO,Fairborn,106.0
OHIO,Evendale,2.0
OHIO,Euclid,291.0
OHIO,Hinckley Township,4.0
OHIO,Georgetown,6.0
OHIO,Germantown,2.0
OHIO,Fairfield,84.0
OHIO,Glouster,3.0
OHIO,Girard,28.0
OHIO,Highland Heights,
OHIO,Heath,25.0
OHIO,Hartville,1.0
OHIO,Hilliard,35.0
OHIO,"Hamilton Township, Warren County",11.0
OHIO,Hamilton,315.0
OHIO,Groveport,25.0
OHIO,Grove City,43.0
OHIO,Harrison,2.0
OHIO,Greenhills,1.0
OHIO,Greenfield,13.0
OHIO,Granville,4.0
OHIO,Grandview Heights,3.0
OHIO,Grafton,2.0
OHIO,"Goshen Township, Mahoning County",5.0
OHIO,Greenville,48.0
OHIO,"Goshen Township, Clermont County",11.0
OKLAHOMA,Prague,4.0
OKLAHOMA,Poteau,36.0
OKLAHOMA,Porum,1.0
OKLAHOMA,Pond Creek,0.0
OKLAHOMA,Ponca City,169.0
OKLAHOMA,Pocola,7.0
OKLAHOMA,Perkins,2.0
OKLAHOMA,Perry,8.0
OKLAHOMA,Pawnee,10.0
OKLAHOMA,Pawhuska,13.0
OKLAHOMA,Owasso,65.0
OKLAHOMA,Pauls Valley,23.0
OKLAHOMA,Paoli,0.0
OKLAHOMA,Piedmont,5.0
OKLAHOMA,Pryor Creek,66.0
OKLAHOMA,Sand Springs,19.0
OKLAHOMA,Quinton,9.0
OKLAHOMA,Seminole,11.0
OKLAHOMA,Shady Point,0.0
OKLAHOMA,Oologah,0.0
OKLAHOMA,Seiling,0.0
OKLAHOMA,Sayre,7.0
OKLAHOMA,Sawyer,0.0
OKLAHOMA,Purcell,32.0
OKLAHOMA,Savanna,2.0
OKLAHOMA,Sallisaw,16.0
OKLAHOMA,Salina,8.0
OKLAHOMA,Rush Springs,4.0
OKLAHOMA,Roland,8.0
OKLAHOMA,Ringling,3.0
OKLAHOMA,Ramona,0.0
OKLAHOMA,Sapulpa,42.0
OKLAHOMA,Olustee,2.0
OKLAHOMA,Mounds,3.0
OKLAHOMA,Oklahoma City,5663.0
OKLAHOMA,Shattuck,0.0
OKLAHOMA,Maud,2.0
OKLAHOMA,Maysville,5.0
OKLAHOMA,McAlester,115.0
OKLAHOMA,McCurtain,0.0
OKLAHOMA,McLoud,12.0
OKLAHOMA,Medicine Park,2.0
OKLAHOMA,Meeker,6.0
OKLAHOMA,Miami,55.0
OKLAHOMA,Midwest City,180.0
OKLAHOMA,Minco,1.0
OKLAHOMA,Moore,108.0
OKLAHOMA,Mooreland,0.0
OKLAHOMA,Morris,2.0
OKLAHOMA,Mountain View,0.0
OKLAHOMA,Muldrow,28.0
OKLAHOMA,Muskogee,377.0
OKLAHOMA,Okemah,16.0
OKLAHOMA,Okarche,0.0
OKLAHOMA,Oilton,0.0
OKLAHOMA,Nowata,8.0
OKLAHOMA,North Enid,1.0
OKLAHOMA,Norman,336.0
OKLAHOMA,Okmulgee,62.0
OKLAHOMA,Noble,15.0
OKLAHOMA,Nicoma Park,2.0
OKLAHOMA,Nichols Hills,2.0
OKLAHOMA,Newkirk,10.0
OKLAHOMA,Newcastle,8.0
OKLAHOMA,Nash,0.0
OKLAHOMA,Mustang,30.0
OKLAHOMA,Ninnekah,0.0
OKLAHOMA,Shawnee,424.0
OKLAHOMA,Stringtown,1.0
OKLAHOMA,Snyder,3.0
OKLAHOMA,Vian,6.0
OKLAHOMA,Vici,0.0
OKLAHOMA,Vinita,4.0
OKLAHOMA,Wagoner,25.0
OKLAHOMA,Wakita,0.0
OKLAHOMA,Walters,4.0
OKLAHOMA,Warner,5.0
OKLAHOMA,Warr Acres,43.0
OKLAHOMA,Washington,0.0
OKLAHOMA,Watonga,5.0
OKLAHOMA,Watts,0.0
OKLAHOMA,Waukomis,0.0
OKLAHOMA,Waurika,3.0
OKLAHOMA,Waynoka,3.0
OKLAHOMA,Weatherford,25.0
OKLAHOMA,Weleetka,5.0
OKLAHOMA,West Siloam Springs,2.0
OKLAHOMA,Marlow,5.0
OKLAHOMA,Yukon,48.0
OKLAHOMA,Yale,8.0
OKLAHOMA,Wynona,0.0
OKLAHOMA,Wynnewood,3.0
OKLAHOMA,Wyandotte,0.0
OKLAHOMA,Verdigris,1.0
OKLAHOMA,Wright City,0.0
OKLAHOMA,Wister,1.0
OKLAHOMA,Wilson,7.0
OKLAHOMA,Wilburton,9.0
OKLAHOMA,Wewoka,15.0
OKLAHOMA,Wetumka,1.0
OKLAHOMA,Westville,5.0
OKLAHOMA,Woodward,35.0
OKLAHOMA,Verden,2.0
OKLAHOMA,Velma,0.0
OKLAHOMA,Valliant,1.0
OKLAHOMA,Tahlequah,23.0
OKLAHOMA,Sulphur,16.0
OKLAHOMA,Stroud,3.0
OKLAHOMA,Stratford,1.0
OKLAHOMA,Stonewall,4.0
OKLAHOMA,Stilwell,22.0
OKLAHOMA,Talala,0.0
OKLAHOMA,Stillwater,168.0
OKLAHOMA,Sportsmen Acres,0.0
OKLAHOMA,Spiro,3.0
OKLAHOMA,Sperry,4.0
OKLAHOMA,Spencer,15.0
OKLAHOMA,Sparks,0.0
OKLAHOMA,South Coffeyville,1.0
OKLAHOMA,Stigler,10.0
OKLAHOMA,Skiatook,19.0
OKLAHOMA,Talihina,0.0
OKLAHOMA,Texhoma,2.0
OKLAHOMA,Valley Brook,5.0
OKLAHOMA,Union City,1.0
OKLAHOMA,Tyrone,0.0
OKLAHOMA,Tuttle,23.0
OKLAHOMA,Tushka,0.0
OKLAHOMA,Tupelo,1.0
OKLAHOMA,Tecumseh,18.0
OKLAHOMA,Tulsa,4294.0
OKLAHOMA,Tonkawa,6.0
OKLAHOMA,Tishomingo,4.0
OKLAHOMA,Tipton,2.0
OKLAHOMA,Thomas,0.0
OKLAHOMA,The Village,28.0
OKLAHOMA,Thackerville,0.0
OKLAHOMA,Tryon,1.0
OKLAHOMA,Marietta,8.0
OKLAHOMA,Elk City,7.0
OKLAHOMA,Mangum,8.0
OKLAHOMA,Carney,0.0
OKLAHOMA,Cashion,2.0
OKLAHOMA,Catoosa,43.0
OKLAHOMA,Cement,0.0
OKLAHOMA,Chandler,6.0
OKLAHOMA,Chattanooga,0.0
OKLAHOMA,Checotah,11.0
OKLAHOMA,Chelsea,3.0
OKLAHOMA,Cherokee,3.0
OKLAHOMA,Chickasha,63.0
OKLAHOMA,Choctaw,21.0
OKLAHOMA,Chouteau,7.0
OKLAHOMA,Mannford,11.0
OKLAHOMA,Clayton,1.0
OKLAHOMA,Cleveland,4.0
OKLAHOMA,Clinton,58.0
OKLAHOMA,Coalgate,1.0
OKLAHOMA,Dewar,1.0
OKLAHOMA,Depew,2.0
OKLAHOMA,Del City,172.0
OKLAHOMA,Davis,8.0
OKLAHOMA,Davenport,6.0
OKLAHOMA,Cyril,1.0
OKLAHOMA,Carnegie,4.0
OKLAHOMA,Cushing,22.0
OKLAHOMA,Coweta,20.0
OKLAHOMA,Covington,0.0
OKLAHOMA,Cordell,1.0
OKLAHOMA,Comanche,7.0
OKLAHOMA,Collinsville,9.0
OKLAHOMA,Colcord,0.0
OKLAHOMA,Crescent,4.0
OKLAHOMA,Canton,1.0
OKLAHOMA,Caney,3.0
OKLAHOMA,Calera,6.0
OKLAHOMA,Barnsdall,4.0
OKLAHOMA,Avant,0.0
OKLAHOMA,Atoka,7.0
OKLAHOMA,Arkoma,0.0
OKLAHOMA,Ardmore,159.0
OKLAHOMA,Apache,6.0
OKLAHOMA,Bartlesville,103.0
OKLAHOMA,Antlers,4.0
OKLAHOMA,Amber,0.0
OKLAHOMA,Alva,6.0
OKLAHOMA,Altus,43.0
OKLAHOMA,Allen,0.0
OKLAHOMA,Ada,84.0
OKLAHOMA,Achille,0.0
OKLAHOMA,Anadarko,71.0
OKLAHOMA,Dewey,10.0
OKLAHOMA,Beaver,0.0
OKLAHOMA,Bernice,4.0
OKLAHOMA,Caddo,0.0
OKLAHOMA,Cache,6.0
OKLAHOMA,Broken Bow,19.0
OKLAHOMA,Broken Arrow,156.0
OKLAHOMA,Bristow,7.0
OKLAHOMA,Boley,0.0
OKLAHOMA,Beggs,2.0
OKLAHOMA,Bokoshe,4.0
OKLAHOMA,Blanchard,5.0
OKLAHOMA,Blackwell,20.0
OKLAHOMA,Bixby,34.0
OKLAHOMA,Binger,0.0
OKLAHOMA,Big Cabin,1.0
OKLAHOMA,Bethany,49.0
OKLAHOMA,Boise City,1.0
OKLAHOMA,Dibble,3.0
OKLAHOMA,Claremore,47.0
OKLAHOMA,Drumright,3.0
OKLAHOMA,Jennings,1.0
OKLAHOMA,Jenks,26.0
OKLAHOMA,Jay,5.0
OKLAHOMA,Idabel,32.0
OKLAHOMA,Hydro,1.0
OKLAHOMA,Hulbert,0.0
OKLAHOMA,Jones,5.0
OKLAHOMA,Howe,2.0
OKLAHOMA,Hominy,3.0
OKLAHOMA,Hollis,6.0
OKLAHOMA,Holdenville,7.0
OKLAHOMA,Hobart,3.0
OKLAHOMA,Hinton,3.0
OKLAHOMA,Henryetta,9.0
OKLAHOMA,Hooker,6.0
OKLAHOMA,Hennessey,3.0
OKLAHOMA,Kellyville,2.0
OKLAHOMA,Kingfisher,10.0
OKLAHOMA,Madill,4.0
OKLAHOMA,Luther,2.0
OKLAHOMA,Lone Grove,2.0
OKLAHOMA,Locust Grove,5.0
OKLAHOMA,Lindsay,7.0
OKLAHOMA,Lexington,8.0
OKLAHOMA,Kiefer,4.0
OKLAHOMA,Lawton,840.0
OKLAHOMA,Langley,4.0
OKLAHOMA,Lamont,1.0
OKLAHOMA,Lahoma,0.0
OKLAHOMA,Krebs,10.0
OKLAHOMA,Konawa,9.0
OKLAHOMA,Dickson,0.0
OKLAHOMA,Langston,5.0
OKLAHOMA,Heavener,8.0
OKLAHOMA,Kingston,0.0
OKLAHOMA,Haskell,0.0
OKLAHOMA,Healdton,3.0
OKLAHOMA,Durant,53.0
OKLAHOMA,Earlsboro,2.0
OKLAHOMA,Edmond,127.0
OKLAHOMA,Eldorado,0.0
OKLAHOMA,Elgin,0.0
OKLAHOMA,Elmore City,0.0
OKLAHOMA,El Reno,43.0
OKLAHOMA,Enid,173.0
OKLAHOMA,Erick,1.0
OKLAHOMA,Eufaula,11.0
OKLAHOMA,Fairfax,3.0
OKLAHOMA,Fairview,6.0
OKLAHOMA,Fletcher,0.0
OKLAHOMA,Forest Park,1.0
OKLAHOMA,Duncan,39.0
OKLAHOMA,Fort Towson,4.0
OKLAHOMA,Hartshorne,6.0
OKLAHOMA,Fort Gibson,7.0
OKLAHOMA,Harrah,15.0
OKLAHOMA,Guymon,11.0
OKLAHOMA,Guthrie,39.0
OKLAHOMA,Granite,2.0
OKLAHOMA,Grandfield,1.0
OKLAHOMA,Grove,13.0
OKLAHOMA,Goodwell,3.0
OKLAHOMA,Glenpool,66.0
OKLAHOMA,Geary,4.0
OKLAHOMA,Gans,0.0
OKLAHOMA,Frederick,15.0
OKLAHOMA,Gore,7.0
OREGON,Rogue River,2.0
OREGON,Portland,3418.0
OREGON,Roseburg,58.0
OREGON,Rockaway Beach,5.0
OREGON,Reedsport,8.0
OREGON,Redmond,73.0
OREGON,Rainier,0.0
OREGON,Prineville,43.0
OREGON,Phoenix,9.0
OREGON,North Bend,29.0
OREGON,Pendleton,44.0
OREGON,Oregon City,134.0
OREGON,Ontario,56.0
OREGON,"Nyssa4,",
OREGON,North Plains,11.0
OREGON,Newport,30.0
OREGON,Newberg-Dundee,42.0
OREGON,Salem,719.0
OREGON,Mount Angel,3.0
OREGON,Philomath,10.0
OREGON,Myrtle Creek,7.0
OREGON,Umatilla,4.0
OREGON,Springfield,182.0
OREGON,Yamhill,0.0
OREGON,Monmouth,13.0
OREGON,Woodburn,111.0
OREGON,Winston,14.0
OREGON,West Linn,24.0
OREGON,Warrenton,24.0
OREGON,Vernonia,6.0
OREGON,Turner,2.0
OREGON,Tualatin,60.0
OREGON,Toledo,3.0
OREGON,Tillamook,23.0
OREGON,Tigard,114.0
OREGON,The Dalles,33.0
OREGON,Talent,11.0
OREGON,Sweet Home,16.0
OREGON,Sutherlin,25.0
OREGON,Sunriver,3.0
OREGON,St. Helens,21.0
OREGON,Stayton,19.0
OREGON,Silverton,12.0
OREGON,Molalla,7.0
OREGON,Scappoose,13.0
OREGON,Milton-Freewater,25.0
OREGON,Dallas,45.0
OREGON,Cottage Grove,27.0
OREGON,Corvallis,94.0
OREGON,Cornelius,32.0
OREGON,Coquille,11.0
OREGON,Coos Bay,46.0
OREGON,Coburg,4.0
OREGON,Central Point,35.0
OREGON,Carlton,1.0
OREGON,Cannon Beach,0.0
OREGON,Canby,45.0
OREGON,Black Butte,0.0
OREGON,Bend,162.0
OREGON,Beaverton,189.0
OREGON,Banks,3.0
OREGON,Baker City,19.0
OREGON,Aumsville,6.0
OREGON,Ashland,38.0
OREGON,Milwaukie,36.0
OREGON,Eagle Point,20.0
OREGON,Eugene,661.0
OREGON,Brookings,31.0
OREGON,Forest Grove,42.0
OREGON,Medford,403.0
OREGON,Florence,11.0
OREGON,McMinnville,84.0
OREGON,Manzanita,1.0
OREGON,Madras,13.0
OREGON,Lincoln City,57.0
OREGON,La Grande,12.0
OREGON,Klamath Falls,91.0
OREGON,King City,8.0
OREGON,Keizer,85.0
OREGON,Lake Oswego,20.0
OREGON,Independence,13.0
OREGON,Hubbard,4.0
OREGON,Hood River,9.0
OREGON,Hillsboro,287.0
OREGON,Hermiston,42.0
OREGON,Gresham,472.0
OREGON,Grants Pass,135.0
OREGON,Jacksonville,8.0
OREGON,Gearhart,0.0
OREGON,Gervais,4.0
PENNSYLVANIA,Pitcairn,47.0
PENNSYLVANIA,Pine Grove,0.0
PENNSYLVANIA,Pine Creek Township,0.0
PENNSYLVANIA,Phoenixville,32.0
PENNSYLVANIA,Perkasie,14.0
PENNSYLVANIA,Zerbe Township,1.0
PENNSYLVANIA,Perryopolis,5.0
PENNSYLVANIA,Pequea Township,7.0
PENNSYLVANIA,Pittsburgh,1751.0
PENNSYLVANIA,"Penn Township, York County",22.0
PENNSYLVANIA,Philadelphia,14420.0
PENNSYLVANIA,Pittston,16.0
PENNSYLVANIA,Polk,1.0
PENNSYLVANIA,Plains Township,19.0
PENNSYLVANIA,Pleasant Hills,0.0
PENNSYLVANIA,Plum,65.0
PENNSYLVANIA,Plumstead Township,11.0
PENNSYLVANIA,Plymouth,42.0
PENNSYLVANIA,"Plymouth Township, Montgomery County",26.0
PENNSYLVANIA,Pocono Mountain Regional,83.0
PENNSYLVANIA,Pocono Township,29.0
PENNSYLVANIA,Point Township,9.0
PENNSYLVANIA,Portage,1.0
PENNSYLVANIA,Port Allegany,0.0
PENNSYLVANIA,Portersville,0.0
PENNSYLVANIA,"Penn Township, Westmoreland County",30.0
PENNSYLVANIA,Pittston Township,3.0
PENNSYLVANIA,"Penn Township, Butler County",1.0
PENNSYLVANIA,Orangeville Area,0.0
PENNSYLVANIA,Penn Hills,169.0
PENNSYLVANIA,O'Hara Township,13.0
PENNSYLVANIA,Ohio Township,3.0
PENNSYLVANIA,Ohioville,4.0
PENNSYLVANIA,Oil City,18.0
PENNSYLVANIA,Old Forge,9.0
PENNSYLVANIA,Old Lycoming Township,2.0
PENNSYLVANIA,Olyphant,10.0
PENNSYLVANIA,Portland,1.0
PENNSYLVANIA,Orwigsburg,3.0
PENNSYLVANIA,Osceola Township,0.0
PENNSYLVANIA,Otto Eldred Regional,0.0
PENNSYLVANIA,Overfield Township,0.0
PENNSYLVANIA,Oxford,14.0
PENNSYLVANIA,Palmerton,13.0
PENNSYLVANIA,Palmer Township,13.0
PENNSYLVANIA,Palmyra,19.0
PENNSYLVANIA,Palo Alto,0.0
PENNSYLVANIA,Parker,0.0
PENNSYLVANIA,Parkesburg,7.0
PENNSYLVANIA,Parkside,19.0
PENNSYLVANIA,Parks Township,0.0
PENNSYLVANIA,Patterson Township,1.0
PENNSYLVANIA,Patton,1.0
PENNSYLVANIA,Patton Township,5.0
PENNSYLVANIA,Penbrook,7.0
PENNSYLVANIA,Penn,1.0
PENNSYLVANIA,Penndel,7.0
PENNSYLVANIA,Pennridge Regional,5.0
PENNSYLVANIA,Port Vue,7.0
PENNSYLVANIA,Reynoldsville,4.0
PENNSYLVANIA,Pottsville,44.0
PENNSYLVANIA,"Robinson Township, Allegheny County",20.0
PENNSYLVANIA,"Robinson Township, Washington County",5.0
PENNSYLVANIA,Rochester,22.0
PENNSYLVANIA,Rochester Township,4.0
PENNSYLVANIA,Rockledge,3.0
PENNSYLVANIA,Rockwood,0.0
PENNSYLVANIA,Roseto,2.0
PENNSYLVANIA,Rosslyn Farms,0.0
PENNSYLVANIA,Ross Township,20.0
PENNSYLVANIA,Rostraver Township,8.0
PENNSYLVANIA,Royalton,0.0
PENNSYLVANIA,Royersford,3.0
PENNSYLVANIA,Rural Valley,0.0
PENNSYLVANIA,Rush Township,5.0
PENNSYLVANIA,Ryan Township,0.0
PENNSYLVANIA,"Sadsbury Township, Chester County",3.0
PENNSYLVANIA,"Salem Township, Luzerne County",2.0
PENNSYLVANIA,Salisbury Township,8.0
PENNSYLVANIA,Saltsburg,0.0
PENNSYLVANIA,Sandy Lake,0.0
PENNSYLVANIA,Sandy Township,31.0
PENNSYLVANIA,Sankertown,0.0
PENNSYLVANIA,Saxonburg,0.0
PENNSYLVANIA,Sayre,16.0
PENNSYLVANIA,Schuylkill Haven,9.0
PENNSYLVANIA,"Schuylkill Township, Chester County",2.0
PENNSYLVANIA,Scottdale,19.0
PENNSYLVANIA,Robeson Township,9.0
PENNSYLVANIA,Roaring Spring,0.0
PENNSYLVANIA,Roaring Creek Township,1.0
PENNSYLVANIA,Roaring Brook Township,0.0
PENNSYLVANIA,Pringle,1.0
PENNSYLVANIA,Prospect,0.0
PENNSYLVANIA,Prospect Park,20.0
PENNSYLVANIA,"Pulaski Township, Lawrence County",9.0
PENNSYLVANIA,Punxsutawney,5.0
PENNSYLVANIA,Pymatuning Township,5.0
PENNSYLVANIA,Quakertown,38.0
PENNSYLVANIA,Quarryville,3.0
PENNSYLVANIA,Raccoon Township,0.0
PENNSYLVANIA,Radnor Township,31.0
PENNSYLVANIA,Ralpho Township,9.0
PENNSYLVANIA,Rankin,26.0
PENNSYLVANIA,Reading,621.0
PENNSYLVANIA,Pottstown,196.0
PENNSYLVANIA,Reading Township,2.0
PENNSYLVANIA,Reilly Township,0.0
PENNSYLVANIA,Renovo,2.0
PENNSYLVANIA,Resa Regional,1.0
PENNSYLVANIA,Reserve Township,2.0
PENNSYLVANIA,Oakmont,9.0
PENNSYLVANIA,Rice Township,2.0
PENNSYLVANIA,"Richland Township, Bucks County",18.0
PENNSYLVANIA,"Richland Township, Cambria County",7.0
PENNSYLVANIA,Ridgway,2.0
PENNSYLVANIA,Ridley Park,14.0
PENNSYLVANIA,Ridley Township,27.0
PENNSYLVANIA,Ringtown,0.0
PENNSYLVANIA,Riverside,3.0
PENNSYLVANIA,Redstone Township,1.0
PENNSYLVANIA,Oakland,1.0
PENNSYLVANIA,Northeast Police Department,0.0
PENNSYLVANIA,Norwood,4.0
PENNSYLVANIA,Mohnton,2.0
PENNSYLVANIA,Monaca,8.0
PENNSYLVANIA,Monessen,75.0
PENNSYLVANIA,Monongahela,16.0
PENNSYLVANIA,Monroeville,63.0
PENNSYLVANIA,Montgomery,1.0
PENNSYLVANIA,Montgomery Township,7.0
PENNSYLVANIA,Montoursville,4.0
PENNSYLVANIA,Montour Township,1.0
PENNSYLVANIA,Montrose,0.0
PENNSYLVANIA,Moon Township,20.0
PENNSYLVANIA,Moore Township,4.0
PENNSYLVANIA,Moosic,25.0
PENNSYLVANIA,Morrisville,10.0
PENNSYLVANIA,Morton,5.0
PENNSYLVANIA,Moscow,4.0
PENNSYLVANIA,Mount Carmel,60.0
PENNSYLVANIA,Mount Carmel Township,25.0
PENNSYLVANIA,Mount Gretna Borough,0.0
PENNSYLVANIA,Mount Holly Springs,3.0
PENNSYLVANIA,Mount Joy,26.0
PENNSYLVANIA,Mount Lebanon,23.0
PENNSYLVANIA,Mount Oliver,36.0
PENNSYLVANIA,Mount Pleasant,17.0
PENNSYLVANIA,Mount Pleasant Township,1.0
PENNSYLVANIA,Mount Union,2.0
PENNSYLVANIA,Mountville,3.0
PENNSYLVANIA,Minersville,9.0
PENNSYLVANIA,Muhlenberg Township,22.0
PENNSYLVANIA,Milton,66.0
PENNSYLVANIA,Mill Hall,0.0
PENNSYLVANIA,"Scott Township, Allegheny County",18.0
PENNSYLVANIA,McCandless,5.0
PENNSYLVANIA,McDonald Borough,3.0
PENNSYLVANIA,McKeesport,320.0
PENNSYLVANIA,McKees Rocks,100.0
PENNSYLVANIA,McSherrystown,3.0
PENNSYLVANIA,Meadville,21.0
PENNSYLVANIA,Mechanicsburg,8.0
PENNSYLVANIA,Media,32.0
PENNSYLVANIA,Mercer,3.0
PENNSYLVANIA,Meshoppen,7.0
PENNSYLVANIA,Meyersdale,0.0
PENNSYLVANIA,Middleburg,8.0
PENNSYLVANIA,"Middlesex Township, Butler County",2.0
PENNSYLVANIA,"Middlesex Township, Cumberland County",10.0
PENNSYLVANIA,Middletown,42.0
PENNSYLVANIA,Middletown Township,33.0
PENNSYLVANIA,Midland,7.0
PENNSYLVANIA,Midway,0.0
PENNSYLVANIA,Mifflinburg,3.0
PENNSYLVANIA,Mifflin County Regional,22.0
PENNSYLVANIA,Milford,2.0
PENNSYLVANIA,Millbourne,7.0
PENNSYLVANIA,"Millcreek Township, Erie County",137.0
PENNSYLVANIA,"Millcreek Township, Lebanon County",0.0
PENNSYLVANIA,Millersburg,6.0
PENNSYLVANIA,Millersville,10.0
PENNSYLVANIA,Millvale,4.0
PENNSYLVANIA,Oakdale,0.0
